organ,gene,score_signed,score_abs,rank
brain_cortex,gene_368,-0.003930292052701935,0.003930292052701935,31
brain_cortex,gene_103,-0.0038821637489773915,0.0038821637489773915,32
brain_cortex,gene_221,0.00387568481214516,0.00387568481214516,33
brain_cortex,gene_444,0.00384396516566136,0.00384396516566136,34
brain_cortex,gene_758,0.0038245541080240753,0.0038245541080240753,35
brain_cortex,gene_665,-0.003824021987142768,0.003824021987142768,36
brain_cortex,gene_359,0.003820543892787031,0.003820543892787031,37
brain_cortex,gene_64,0.003812710560717079,0.003812710560717079,38
brain_cortex,gene_537,0.00380507704909748,0.00380507704909748,39
brain_cortex,gene_926,0.003788978615133129,0.003788978615133129,40
brain_cortex,gene_958,-0.003780283418351951,0.003780283418351951,41
brain_cortex,gene_552,0.003773860788166545,0.003773860788166545,42
brain_cortex,gene_194,0.0037646839013056833,0.0037646839013056833,43
brain_cortex,gene_533,-0.0037554449499896114,0.0037554449499896114,44
brain_cortex,gene_301,0.00374137203335063,0.00374137203335063,45
brain_cortex,gene_655,-0.0037322296633078463,0.0037322296633078463,46
brain_cortex,gene_383,0.0036826908119909317,0.0036826908119909317,47
brain_cortex,gene_101,-0.003659506116106383,0.003659506116106383,48
brain_cortex,gene_86,0.003584279720128059,0.003584279720128059,49
brain_cortex,gene_172,0.003575372659829054,0.003575372659829054,50
brain_cortex,gene_997,0.0035439376117892677,0.0035439376117892677,51
brain_cortex,gene_424,0.003527256467116375,0.003527256467116375,52
brain_cortex,gene_860,0.0035271827911027833,0.0035271827911027833,53
brain_cortex,gene_837,0.0034783224418654187,0.0034783224418654187,54
brain_cortex,gene_798,-0.003469980491739852,0.003469980491739852,55
